time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-25 22:00:00,7,25,22,13,108002.25,"871,1211,827,495",357.69175,13.30425,-1.08,-0.8400000000000001,196.4869178696693,198268.8787771974,42.00361317737151,211.08284756929046,13.26375,353.10175000000004,220526.0,220.04,131.95372538180192,12.56175,16.24725,352.23775,356.35525,18.082560643637517,1.1227161779045192,39.34752519940784,974.6022275070267,0.010976046532848659,0.015791024537566974,-9.187539859693878,-16.277224170918366
2006-07-26 16:00:00,7,26,16,93,7530.75,"591,777,184,129",349.44325000000003,9.79425,-17.865000000000002,-4.5,211.92168199752174,5020.68378665431,0.00043740996625985326,218.05894259403252,9.76725,349.92925,9546.0,226.7,29.675620088960603,8.86275,10.30725,349.34875,350.34775,0.000391238124691741,2.3889652268720204e-05,46.1529802385891,958.1241070214096,0.01297264928188251,0.014511557276911882,-7.377072704081633,-9.032007334183673
2006-07-26 16:00:00,7,26,16,114,7949.25,"923,1251,81,111",353.04775,16.23375,-15.794999999999998,2.085,199.51504655286436,9000.25789699457,23.00343375506005,209.36087723004488,13.31775,355.72075,5284.0,215.56,45.78969643478874,12.81825,13.56075,355.39675,356.39575,22.515979230916983,2.7912671149727943,52.53366605236024,974.6244464333204,0.012305953729973763,0.01578135744725563,-14.843391262755102,-18.094029017857142
2006-07-26 16:00:00,7,26,16,114,5188.5,"923,1251,81,111",353.04775,16.23375,-15.794999999999998,2.085,209.03317217738734,9000.25789699457,3.315724493842814,216.8847453061093,13.47975,355.50475,5284.0,215.56,45.78969643478874,12.57525,13.56075,355.39675,355.99075,3.1862326968168233,0.2143073499570786,52.487574475232556,977.5918452029326,0.011798019958089809,0.015572700668506476,-13.984375,-18.115194515306122
2006-07-26 16:00:00,7,26,16,93,6561.0,"591,777,184,129",349.44325000000003,9.79425,-17.865000000000002,-4.5,212.45965198375671,5020.68378665431,0.00015656428632492768,218.4354940373505,9.64575,349.55125,9546.0,226.7,29.675620088960603,8.76825,10.09125,349.22725,350.03725000000003,0.00012767652702138472,5.645004400072726e-06,46.820819096005195,955.7365914720417,0.013039080045965254,0.014760792502487192,-7.1206154336734695,-7.941964285714286
2006-07-26 16:00:00,7,26,16,114,7949.25,"923,1251,81,111",353.04775,16.23375,-15.794999999999998,2.085,203.25878728241267,9000.25789699457,13.801419264821536,212.10574093477322,13.49325,355.47775,5284.0,215.56,45.78969643478874,12.69675,13.56075,355.39675,356.27425,9.825328319712499,0.8875408440809858,52.453912792707534,977.938430901547,0.011722201101329863,0.015541205277704463,-13.878866390306122,-18.16079400510204
2006-07-26 17:00:00,7,26,17,105,7222.5,"1252,929,160,94",357.94825000000003,11.90025,-10.38,-6.705,199.90428960684193,1337.7680772434117,10.991259503789163,206.61040413116604,16.90875,351.95425,8744.0,233.59,5.836829004982233,16.90875,17.44875,351.27925,352.54825,6.866763016397772,0.38781139756990873,44.66709203085445,985.1244640402892,0.011948501159037863,0.014032608354274107,-20.065927933673468,-22.067442602040817
2006-07-26 17:00:00,7,26,17,114,12899.25,"883,1265,130,146",352.83175,16.20675,-5.28,-3.405,199.51504655286436,35004.25010023789,25.3347318019094,208.9484565690828,13.31775,355.72075,12737.0,211.46,61.65009029232223,12.494250000000001,13.68225,355.11325,356.39575,23.75059237788208,2.0383002311284875,52.53366605236024,974.6244464333204,0.012305953729973763,0.01578135744725563,-14.843391262755102,-18.094029017857142
2006-07-26 17:00:00,7,26,17,105,8923.5,"1252,929,160,94",357.94825000000003,11.90025,-10.38,-6.705,210.11666039688396,1337.7680772434117,0.047651802932322365,214.52309304924333,17.17875,352.19725,8744.0,233.59,5.836829004982233,16.90875,17.59725,351.27925,352.54825,0.012884613082286347,0.0007135378225219258,43.79333217395612,984.5289908605691,0.011655252388849551,0.0136497274079189,-18.944714604591837,-21.414022640306122
2006-07-26 17:00:00,7,26,17,114,12183.75,"883,1265,130,146",352.83175,16.20675,-5.28,-3.405,201.67572656334366,35004.25010023789,19.615302389621043,212.28598023555818,13.64175,355.11325,12737.0,211.46,61.65009029232223,12.53475,13.68225,355.11325,356.27425,15.890246575768295,1.645727599853191,51.71236517139193,980.1102362768991,0.010708489094157609,0.015267343431407092,-13.220264668367347,-18.697265625
