start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,rain_vol_00,rain_max_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,rain_vol_01,rain_max_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,rain_vol_02,rain_max_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,rain_vol_03,rain_max_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,rain_vol_04,rain_max_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,rain_vol_05,rain_max_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,rain_vol_06,rain_max_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,rain_vol_08,rain_max_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,rain_vol_09,rain_max_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,rain_vol_10,rain_max_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,rain_vol_11,rain_max_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,rain_vol_12,rain_max_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,rain_vol_13,rain_max_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,rain_vol_14,rain_max_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,rain_vol_15,rain_max_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,rain_vol_16,rain_max_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,rain_vol_17,rain_max_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,rain_vol_18,rain_max_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,rain_vol_19,rain_max_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,rain_vol_20,rain_max_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,rain_vol_21,rain_max_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,rain_vol_22,rain_max_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,rain_vol_23,rain_max_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,rain_vol_24,rain_max_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,rain_vol_25,rain_max_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,rain_vol_26,rain_max_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,rain_vol_27,rain_max_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,rain_vol_28,rain_max_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,rain_vol_29,rain_max_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,rain_vol_30,rain_max_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,rain_vol_31,rain_max_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,rain_vol_32,rain_max_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,rain_vol_33,rain_max_33,tmean_33,area_34,bounds_34,clon_idx_34,clat_idx_34,PSu_34,PSv_34,tmin_34,rain_vol_34,rain_max_34,tmean_34,area_35,bounds_35,clon_idx_35,clat_idx_35,PSu_35,PSv_35,tmin_35,rain_vol_35,rain_max_35,tmean_35,area_36,bounds_36,clon_idx_36,clat_idx_36,PSu_36,PSv_36,tmin_36,rain_vol_36,rain_max_36,tmean_36,area_37,bounds_37,clon_idx_37,clat_idx_37,PSu_37,PSv_37,tmin_37,rain_vol_37,rain_max_37,tmean_37,area_38,bounds_38,clon_idx_38,clat_idx_38,PSu_38,PSv_38,tmin_38,rain_vol_38,rain_max_38,tmean_38,area_39,bounds_39,clon_idx_39,clat_idx_39,PSu_39,PSv_39,tmin_39,rain_vol_39,rain_max_39,tmean_39,area_40,bounds_40,clon_idx_40,clat_idx_40,PSu_40,PSv_40,tmin_40,rain_vol_40,rain_max_40,tmean_40,area_41,bounds_41,clon_idx_41,clat_idx_41,PSu_41,PSv_41,tmin_41,rain_vol_41,rain_max_41,tmean_41,storm_id,rain_vol_07,rain_max_07,tmin_min,mcs_thld
2006-08-14 11:00:00,1872,"285,1014,55,73",311.39,975.82,-14.835,-0.42,222.41,561.4918623507857,5.90157033172521,231.95,2310.0,"259,1021,50,91",285.97,971.76,-19.32,1.065,222.74,768.2100706502289,1.8798583488117455,233.08,1267.0,"241,1023,37,67",260.07,989.06,-36.18,0.015,227.92,117.19633629787174,1.6302862595587841,236.28,468.0,"212,978,25,26",224.44,965.73,-33.150000000000006,-0.315,228.29,1.8342001957392005,0.020990080791925443,235.68,481.0,"182,974,21,30",192.79,958.14,-43.86,-0.03,230.14,5.503799115289569,0.0014864230291929776,236.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,222.41,1
2006-08-14 11:00:00,1443,"485,1069,45,43",508.34,1047.76,2.19,-49.875,208.32,5220.852750372958,23.95166236729564,221.88,2710.0,"457,1069,56,62",486.5,1039.98,-23.82,-4.98,211.48,1910.8733188401513,17.48171746759259,222.54,5817.0,"428,1118,67,116",463.31,1058.57,-17.16,37.26,202.99,8811.395463676765,11.256869932249284,223.34,8885.0,"389,1132,107,132",441.75,1066.92,-19.785,0.2249999999999999,203.67,9987.374599350684,18.041242454731236,220.53,12318.0,"349,1150,146,152",420.63,1076.81,-5.475,-0.15,202.36,8067.892502578086,15.482812085249027,219.81,18691.0,"255,1160,215,159",372.86,1079.76,-12.105,-0.48,197.83,24384.314416867986,48.82496427165101,220.51,23820.0,"200,1172,240,164",335.9,1090.42,-4.365,0.42,194.84,76126.26880860724,71.66883405313555,216.6,31137.0,"169,1199,268,191",305.95,1097.98,-3.195,0.705,195.04,213.0,39328.0,"140,1215,271,214",276.58,1104.01,-2.61,0.2249999999999999,195.52,99834.56156365108,54.735437177035514,210.68,49188.0,"115,1222,277,246",256.79,1103.2,-2.235,1.755,198.56,65323.39024600288,64.48505443712116,212.14,56200.0,"92,1233,301,276",240.95,1104.28,-2.7750000000000004,0.045,201.27,32549.489407584522,33.0144312606856,216.2,55013.0,"73,1244,304,288",219.6,1105.7,-1.7399999999999998,0.12,202.78,8884.857520493912,32.98466422257476,221.48,45640.0,"53,1253,294,269",185.47,1113.42,-2.265,1.515,207.22,1119.050792920614,1.824391243346718,225.0,30072.0,"46,1238,215,250",144.73,1107.09,0.0,-0.0,211.99,284.25826062570854,0.5426580239969623,227.47,21175.0,"33,1244,211,207",114.12,1121.86,-5.385,-1.035,217.62,79.75272330950328,0.23854766168128172,230.42,11300.0,"19,1234,146,185",80.12,1130.54,-8.850000000000001,3.87,220.1,18.72615520708088,0.0879517231660619,234.91,901.0,"8,1119,38,51",21.97,1091.35,-38.28,0.3,231.6,0.2970588897422194,0.0007126543426605982,236.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,113364.91644726743,137.4279937081308,194.84,15
2006-08-14 13:00:00,1745,"1865,449,86,31",1906.84,433.92,-14.925,9.735,218.29,9328.418992983627,24.036086620508616,229.82,3409.0,"1832,458,115,52",1891.4,431.65,-6.375,3.345,221.43,9376.855905687727,45.138967362009375,231.88,5758.0,"1814,462,119,80",1875.86,421.36,-11.895,-13.38,219.06,36183.77929190939,39.419739705002485,233.22,6087.0,"1808,456,148,89",1876.76,410.43,0.27,-3.9,216.24,31474.9593938563,69.6526850853793,233.95,5115.0,"1826,437,163,80",1887.0,399.4,-3.84,-2.73,223.64,17438.394675339572,28.528856479498184,234.49,1356.0,"1822,424,42,43",1843.53,403.99,-15.735,0.8250000000000001,235.8,288.4818825648177,1.1361030021073066,238.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,216.24,4
2006-08-14 13:00:00,2536,"3206,991,68,52",3240.98,966.04,0.0,0.0,194.33,6675.726060233555,19.442517832636067,211.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,194.33,1
2006-08-14 13:00:00,4660,"3240,1121,59,127",3271.48,1060.67,0.0,0.0,197.99,7455.401576928728,23.543522624147307,216.16,26849.0,"3076,1140,223,276",3226.53,997.96,-12.735,6.300000000000001,192.31,47722.272794462835,57.1928583667498,209.7,54346.0,"3009,1208,290,367",3188.96,1005.4,-4.5600000000000005,2.88,192.84,83338.91061612056,61.47691720905399,210.44,71115.0,"2972,1177,327,385",3157.15,983.71,-4.83,-1.98,193.69,115038.63061587955,70.2877057784609,209.25,88196.0,"2942,1186,357,399",3133.69,974.63,-5.04,0.165,193.52,92940.2089520738,50.12086542804641,209.65,109157.0,"2922,1206,377,435",3124.13,979.79,-5.85,1.02,193.85,103803.18629507204,50.3948481935778,212.74,114819.0,"2891,1216,408,457",3104.86,974.63,-4.11,0.72,193.97,84550.19491652535,39.039915679105334,215.34,128041.0,"2770,1212,529,460",3069.58,974.95,-1.6800000000000002,-0.51,194.39,217.85,138561.0,"2644,1212,655,469",3011.42,966.13,-2.265,0.0,191.81,72693.70452665736,65.17616700082853,219.21,115208.0,"2628,1133,606,391",2954.69,938.14,-1.875,0.855,192.55,76927.2506822213,58.754552352688144,218.59,113548.0,"2610,1122,583,391",2922.72,936.8,-2.0250000000000004,-0.51,193.2,63382.071855123155,34.16657897982855,220.85,67582.0,"2740,1134,337,355",2915.89,948.13,0.765,0.0,196.08,49557.97488723429,44.223164673898125,217.73,81977.0,"2558,1110,499,320",2853.12,944.35,-1.095,-0.795,200.83,32334.93298178568,42.522380485307,220.88,71345.0,"2670,1134,376,353",2868.81,932.35,-4.695,-0.285,205.16,13105.525791352502,20.09308943073263,222.49,65257.0,"2661,1141,375,362",2857.77,925.28,-5.91,-0.4649999999999999,209.56,4727.46845432036,7.538605270482088,226.21,48157.0,"2642,1128,375,336",2849.4,912.84,-3.585,-4.125,212.72,1638.2233215112547,1.6594728348225614,229.26,30422.0,"2664,993,321,201",2833.85,887.15,-1.155,-2.355,213.76,992.3720301571999,2.3380424184047293,232.3,5971.0,"2675,970,186,90",2802.99,923.58,-4.949999999999999,-0.2249999999999999,219.5,44.08954768918027,0.15630344328432186,233.29,792.0,"2792,947,38,42",2806.89,924.79,-20.25,3.645000000000001,232.15,1.9033753940310356,0.004995207446310992,237.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72321.3780028611,58.59529762907926,191.81,18
2006-08-14 13:00:00,533,"3087,1035,30,23",3102.52,1023.31,0.0,0.0,203.79,1641.1344867402279,16.893595866242656,221.72,2994.0,"3047,1058,93,53",3094.13,1032.82,11.28,23.82,202.46,3630.8996938260475,20.922891050673424,219.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,202.46,1
2006-08-14 13:00:00,475,"3279,1209,20,28",3290.65,1196.08,0.0,0.0,225.54,2568.666937702999,0.1803518116869385,232.23,2477.0,"3246,1209,53,72",3279.03,1171.48,1.6350000000000002,1.98,218.05,3305.1573002303003,15.204018120592984,229.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,218.05,1
2006-08-14 14:00:00,1367,"3212,244,82,23",3255.49,232.67,0.0,0.0,216.52,1381.6900003722437,2.881339186237884,229.51,3633.0,"3156,268,132,45",3221.48,246.3,-13.86,10.53,212.04,2924.410048930829,7.454989387931374,226.91,5749.0,"3108,292,174,61",3193.11,260.32,-24.81,15.465,206.66,2346.207592352768,17.594507400729867,226.32,7007.0,"3035,305,220,66",3161.35,271.75,-16.995,13.89,208.59,4387.194622933647,6.810840205592632,226.34,4547.0,"3107,315,119,63",3162.83,286.25,-32.160000000000004,15.225,215.52,740.3008664021743,21.099294851103387,225.64,3742.0,"3069,322,118,61",3128.43,293.35,-35.79,9.615,222.55,514.0623524539201,0.6600434873561033,230.89,1985.0,"3041,327,98,52",3101.08,296.35,-21.435,3.09,228.85,835.0740229942213,0.5674228419410969,236.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,206.66,5
2006-08-14 14:00:00,1190,"3207,481,82,22",3249.52,469.21,-0.0,-0.0,211.33,299.9791573855014,0.5134476290189072,224.32,1769.0,"3173,494,88,29",3219.71,477.44,-31.425,11.31,210.15,1427.917329827606,22.633389800475626,223.1,2434.0,"3151,509,120,38",3202.99,489.23,-2.22,11.775,209.16,599.6919514156189,14.615978015543009,225.52,1907.0,"3125,519,74,44",3165.18,495.34,-44.595,6.675000000000001,214.84,9.282406468094483e-08,0.0,228.21,1274.0,"3120,520,53,38",3146.92,499.59,-20.13,1.6350000000000002,222.28,0.0,0.0,232.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,209.16,1
2006-08-14 14:00:00,1321,"31,640,67,43",65.57,619.42,0.42,-5.07,213.98,14341.136742952249,58.85643416888461,228.3,2866.0,"8,641,88,58",50.44,613.67,2.145,-2.595,210.0,21216.09586662121,122.73792816274255,226.67,3887.0,"8,640,83,67",42.36,609.55,-4.755,-5.699999999999999,215.39,17553.526180285084,59.75150256636626,226.3,3576.0,"7,633,76,70",37.51,600.96,-4.199999999999999,0.27,217.82,13758.80845160306,41.460467445180264,229.11,2520.0,"7,619,54,63",29.18,587.82,-0.045,-12.09,223.43,5152.9828470050115,18.581778108662355,231.66,1048.0,"7,599,35,51",20.0,574.47,-4.41,1.17,231.06,740.4569390941087,27.417893749183875,236.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,210.0,4
2006-08-14 14:00:00,1814,"2279,697,41,74",2296.47,667.97,-11.88,-15.375,207.26,2765.110807207749,34.68444522406423,226.23,2782.0,"2250,705,66,58",2282.33,676.26,-15.855,-1.59,206.78,1836.6092803015326,10.370457554502499,222.34,3469.0,"2231,706,72,62",2268.46,675.02,-6.66,-1.14,220.78,69.44854289472379,0.47978235945318126,226.88,1818.0,"2218,699,78,53",2254.08,673.97,-4.23,4.485,232.68,0.8544694790094515,0.0005657773781808589,237.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,206.78,2
2006-08-14 14:00:00,2260,"2788,882,82,47",2829.59,858.93,-5.235,-5.115,195.55,7397.040594605112,24.458699817286686,214.97,9262.0,"2747,914,165,97",2837.09,862.28,-0.795,-3.375,196.2,27452.213093007536,42.130787597169025,208.61,15531.0,"2711,925,196,125",2817.73,856.49,-3.495,-3.6,197.07,26382.365396886038,38.74344265876327,207.27,21141.0,"2681,931,216,151",2797.79,849.91,-12.63,-2.055,198.66,9195.029439257025,26.948662668322946,209.01,25751.0,"2656,929,228,165",2777.49,841.57,-8.415000000000001,-1.6949999999999998,201.16,3016.668178899964,21.667867800029143,213.51,27286.0,"2638,913,227,161",2755.85,830.35,-5.805,-2.115,203.52,9256.703272426324,40.18005768543477,220.07,22524.0,"2619,905,228,163",2726.17,822.47,-2.46,-3.975,203.07,914.618098018088,3.3145569830340036,225.4,14314.0,"2604,881,176,161",2687.35,798.75,-13.125,1.0499999999999998,206.86,226.1,6164.0,"2588,837,96,93",2634.52,790.2,-15.765,-4.26,212.1,28.950911277519136,0.1329820652750308,223.97,4936.0,"2566,827,102,90",2615.41,781.99,-8.76,-2.355,219.05,207.3109456958442,0.6726059020991398,230.43,1166.0,"2562,787,64,48",2597.81,764.35,0.39,0.39,229.68,51.551720420866076,0.38763569683277427,235.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1165.070429274489,8.26157716302825,195.55,10
2006-08-14 15:00:00,676,"3024,48,41,27",3044.64,32.34,-0.0,0.0,219.97,5578.676690266208,49.86076282062302,231.17,1960.0,"2986,68,65,49",3020.52,42.5,-16.5,13.86,209.27,9366.34989778795,38.67403264608832,224.38,8015.0,"2934,77,184,77",3005.37,30.45,-4.92,3.39,201.35,12882.690893086887,70.73756370938952,220.84,12129.0,"2890,94,230,94",2992.5,35.52,-5.715,0.105,201.82,17172.714538963042,45.324063777952695,217.66,15429.0,"2857,106,262,106",2973.43,40.13,-5.565,-0.4649999999999999,202.33,13408.772935490722,35.48376050695218,220.03,18847.0,"2862,109,281,109",2987.26,42.11,-0.585,0.42,199.5,29985.26673787956,61.10292243833884,220.11,21518.0,"2858,110,282,110",2987.24,44.01,-0.675,0.075,202.66,27409.86694683879,29.64806022972859,221.89,20978.0,"2850,99,281,99",2986.65,42.99,-3.165,1.4249999999999998,207.3,223.44,19948.0,"2816,91,292,91",2976.93,44.31,-4.47,0.78,207.48,19214.632714871914,26.047310977685203,225.62,18447.0,"2840,103,253,103",2969.89,46.19,0.015,0.0,213.56,15312.365378150516,32.91703072118599,228.81,22826.0,"2791,205,333,205",2983.49,90.5,-9.075,-0.78,205.37,30446.5387463408,48.96979047027779,228.62,5844.0,"2832,88,196,65",2946.2,59.39,-0.24,0.2249999999999999,222.21,841.0242956809291,4.147320349720049,233.11,1797.0,"2868,88,86,31",2909.69,74.78,-0.8250000000000001,-0.0,231.61,40.529609203227714,0.15746284910298491,236.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25996.249761171755,43.45285930274053,199.5,10
2006-08-14 15:00:00,1238,"2630,161,62,58",2658.44,131.58,-0.12,-0.045,214.89,343.2874988638397,0.4962548814494423,226.47,2583.0,"2578,166,105,82",2636.66,128.95,-15.225,2.79,208.01,2846.5450113673965,37.30615742849413,225.79,6453.0,"2545,196,128,114",2615.5,144.97,-8.97,4.815,206.9,8330.896208330973,30.838737825553068,222.68,7035.0,"2540,199,111,106",2594.2,145.74,-20.07,0.045,214.88,5465.9408908796295,33.85689910543154,224.85,5617.0,"2508,192,92,105",2559.1,139.89,-31.08,-0.81,220.96,955.9378507965462,5.687136608491135,228.85,4009.0,"2481,178,80,108",2524.9,127.31,-37.53,-0.72,225.02,5.6153713526759805,0.0,233.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,206.9,5
